repo_name|repo_owner|#_memcmp|#_memcpy|#_strcmp|#_strcpy|#_stars|#_forks|repo_description|repo_api_url|repo_html_url|repo_stargazers|repo_subscribers|repo_forks|repo_main_language
cinecutie|cinelerra-cv-team|50|339|133|177|0|0|It is a Cin-CV 2.1 based fork created by Paolo Rampino. It is not actively developed and is used for archiving purposes.|https://api.github.com/repos/cinelerra-cv-team/cinecutie|https://github.com/cinelerra-cv-team/cinecutie|https://api.github.com/repos/cinelerra-cv-team/cinecutie/stargazers|https://api.github.com/repos/cinelerra-cv-team/cinecutie/subscribers|https://api.github.com/repos/cinelerra-cv-team/cinecutie/forks|https://api.github.com/repos/cinelerra-cv-team/cinecutie/languages
clang|vprotect-llvm|22|173|32|27|0|0||https://api.github.com/repos/vprotect-llvm/clang|https://github.com/vprotect-llvm/clang|https://api.github.com/repos/vprotect-llvm/clang/stargazers|https://api.github.com/repos/vprotect-llvm/clang/subscribers|https://api.github.com/repos/vprotect-llvm/clang/forks|https://api.github.com/repos/vprotect-llvm/clang/languages
clang|Tarrasch|22|135|32|27|0|0|Messing with clang homework |https://api.github.com/repos/Tarrasch/clang|https://github.com/Tarrasch/clang|https://api.github.com/repos/Tarrasch/clang/stargazers|https://api.github.com/repos/Tarrasch/clang/subscribers|https://api.github.com/repos/Tarrasch/clang/forks|https://api.github.com/repos/Tarrasch/clang/languages
clang|azat|22|175|33|27|0|0|Fork of clang with static-analyzer for libevent patches|https://api.github.com/repos/azat/clang|https://github.com/azat/clang|https://api.github.com/repos/azat/clang/stargazers|https://api.github.com/repos/azat/clang/subscribers|https://api.github.com/repos/azat/clang/forks|https://api.github.com/repos/azat/clang/languages
clang|rcn-ee|22|174|33|27|0|0|mirror of: http://git.ti.com/gitweb/?p=opencl/clang.git;a=summary|https://api.github.com/repos/rcn-ee/clang|https://github.com/rcn-ee/clang|https://api.github.com/repos/rcn-ee/clang/stargazers|https://api.github.com/repos/rcn-ee/clang/subscribers|https://api.github.com/repos/rcn-ee/clang/forks|https://api.github.com/repos/rcn-ee/clang/languages
clang|strega-nil|27|281|35|28|0|0|Clang Hackin'|https://api.github.com/repos/strega-nil/clang|https://github.com/strega-nil/clang|https://api.github.com/repos/strega-nil/clang/stargazers|https://api.github.com/repos/strega-nil/clang/subscribers|https://api.github.com/repos/strega-nil/clang/forks|https://api.github.com/repos/strega-nil/clang/languages
clang|kevinsunsh|22|162|33|28|0|0||https://api.github.com/repos/kevinsunsh/clang|https://github.com/kevinsunsh/clang|https://api.github.com/repos/kevinsunsh/clang/stargazers|https://api.github.com/repos/kevinsunsh/clang/subscribers|https://api.github.com/repos/kevinsunsh/clang/forks|https://api.github.com/repos/kevinsunsh/clang/languages
CLib|PinkZhi|17|98|31|8|0|0||https://api.github.com/repos/PinkZhi/CLib|https://github.com/PinkZhi/CLib|https://api.github.com/repos/PinkZhi/CLib/stargazers|https://api.github.com/repos/PinkZhi/CLib/subscribers|https://api.github.com/repos/PinkZhi/CLib/forks|https://api.github.com/repos/PinkZhi/CLib/languages
CMT82|jablonski-pawel|0|0|2|8|0|0|Sterowanie dla CMT82|https://api.github.com/repos/jablonski-pawel/CMT82|https://github.com/jablonski-pawel/CMT82|https://api.github.com/repos/jablonski-pawel/CMT82/stargazers|https://api.github.com/repos/jablonski-pawel/CMT82/subscribers|https://api.github.com/repos/jablonski-pawel/CMT82/forks|https://api.github.com/repos/jablonski-pawel/CMT82/languages
CNC|githMihai|1|20|8|5|0|0||https://api.github.com/repos/githMihai/CNC|https://github.com/githMihai/CNC|https://api.github.com/repos/githMihai/CNC/stargazers|https://api.github.com/repos/githMihai/CNC/subscribers|https://api.github.com/repos/githMihai/CNC/forks|https://api.github.com/repos/githMihai/CNC/languages
cnlang|wang2019119|26|236|35|26|0|0||https://api.github.com/repos/wang2019119/cnlang|https://github.com/wang2019119/cnlang|https://api.github.com/repos/wang2019119/cnlang/stargazers|https://api.github.com/repos/wang2019119/cnlang/subscribers|https://api.github.com/repos/wang2019119/cnlang/forks|https://api.github.com/repos/wang2019119/cnlang/languages
CoAT|TPVChethan|772|2910|1249|382|0|0||https://api.github.com/repos/TPVChethan/CoAT|https://github.com/TPVChethan/CoAT|https://api.github.com/repos/TPVChethan/CoAT/stargazers|https://api.github.com/repos/TPVChethan/CoAT/subscribers|https://api.github.com/repos/TPVChethan/CoAT/forks|https://api.github.com/repos/TPVChethan/CoAT/languages
cocos2d-x-3.17|lemin2601|19|86|53|15|0|0||https://api.github.com/repos/lemin2601/cocos2d-x-3.17|https://github.com/lemin2601/cocos2d-x-3.17|https://api.github.com/repos/lemin2601/cocos2d-x-3.17/stargazers|https://api.github.com/repos/lemin2601/cocos2d-x-3.17/subscribers|https://api.github.com/repos/lemin2601/cocos2d-x-3.17/forks|https://api.github.com/repos/lemin2601/cocos2d-x-3.17/languages
Cocos2DBasicSetupForAndroidStudio|goyalzz|38|169|77|22|0|0||https://api.github.com/repos/goyalzz/Cocos2DBasicSetupForAndroidStudio|https://github.com/goyalzz/Cocos2DBasicSetupForAndroidStudio|https://api.github.com/repos/goyalzz/Cocos2DBasicSetupForAndroidStudio/stargazers|https://api.github.com/repos/goyalzz/Cocos2DBasicSetupForAndroidStudio/subscribers|https://api.github.com/repos/goyalzz/Cocos2DBasicSetupForAndroidStudio/forks|https://api.github.com/repos/goyalzz/Cocos2DBasicSetupForAndroidStudio/languages
Code|houjunjun3718|274|682|540|291|0|0|公司|https://api.github.com/repos/houjunjun3718/Code|https://github.com/houjunjun3718/Code|https://api.github.com/repos/houjunjun3718/Code/stargazers|https://api.github.com/repos/houjunjun3718/Code/subscribers|https://api.github.com/repos/houjunjun3718/Code/forks|https://api.github.com/repos/houjunjun3718/Code/languages
Codes|brunorhafael|0|0|12|10|0|0|Principais trabalhos, exercícios e programas feitos durante intercâmbio nos Estados Unidos e na Universidade Federal do Ceará.|https://api.github.com/repos/brunorhafael/Codes|https://github.com/brunorhafael/Codes|https://api.github.com/repos/brunorhafael/Codes/stargazers|https://api.github.com/repos/brunorhafael/Codes/subscribers|https://api.github.com/repos/brunorhafael/Codes/forks|https://api.github.com/repos/brunorhafael/Codes/languages
coding-scripts|saikiranboga|0|2|2|8|0|0|All of my coding scripts|https://api.github.com/repos/saikiranboga/coding-scripts|https://github.com/saikiranboga/coding-scripts|https://api.github.com/repos/saikiranboga/coding-scripts/stargazers|https://api.github.com/repos/saikiranboga/coding-scripts/subscribers|https://api.github.com/repos/saikiranboga/coding-scripts/forks|https://api.github.com/repos/saikiranboga/coding-scripts/languages
Cognet-RPi-linux|chinghanyu|1137|5239|1423|1070|0|0|Linux kernel on Raspberry Pi modified for Cognet|https://api.github.com/repos/chinghanyu/Cognet-RPi-linux|https://github.com/chinghanyu/Cognet-RPi-linux|https://api.github.com/repos/chinghanyu/Cognet-RPi-linux/stargazers|https://api.github.com/repos/chinghanyu/Cognet-RPi-linux/subscribers|https://api.github.com/repos/chinghanyu/Cognet-RPi-linux/forks|https://api.github.com/repos/chinghanyu/Cognet-RPi-linux/languages
college|rabeehrz|0|0|8|9|0|0|My college works and assignments.|https://api.github.com/repos/rabeehrz/college|https://github.com/rabeehrz/college|https://api.github.com/repos/rabeehrz/college/stargazers|https://api.github.com/repos/rabeehrz/college/subscribers|https://api.github.com/repos/rabeehrz/college/forks|https://api.github.com/repos/rabeehrz/college/languages
columbus_uboot|herobird1981|99|461|287|199|0|0|uboot & dt codes for itron columbus project|https://api.github.com/repos/herobird1981/columbus_uboot|https://github.com/herobird1981/columbus_uboot|https://api.github.com/repos/herobird1981/columbus_uboot/stargazers|https://api.github.com/repos/herobird1981/columbus_uboot/subscribers|https://api.github.com/repos/herobird1981/columbus_uboot/forks|https://api.github.com/repos/herobird1981/columbus_uboot/languages
comp206|dwhit|0|0|12|1|0|0|Comp206 final project|https://api.github.com/repos/dwhit/comp206|https://github.com/dwhit/comp206|https://api.github.com/repos/dwhit/comp206/stargazers|https://api.github.com/repos/dwhit/comp206/subscribers|https://api.github.com/repos/dwhit/comp206/forks|https://api.github.com/repos/dwhit/comp206/languages
Compiler|SangHun-OH|0|0|1|1|0|0||https://api.github.com/repos/SangHun-OH/Compiler|https://github.com/SangHun-OH/Compiler|https://api.github.com/repos/SangHun-OH/Compiler/stargazers|https://api.github.com/repos/SangHun-OH/Compiler/subscribers|https://api.github.com/repos/SangHun-OH/Compiler/forks|https://api.github.com/repos/SangHun-OH/Compiler/languages
Compiler-project|QianMang|0|2|3|3|0|0|Project in compiler design course|https://api.github.com/repos/QianMang/Compiler-project|https://github.com/QianMang/Compiler-project|https://api.github.com/repos/QianMang/Compiler-project/stargazers|https://api.github.com/repos/QianMang/Compiler-project/subscribers|https://api.github.com/repos/QianMang/Compiler-project/forks|https://api.github.com/repos/QianMang/Compiler-project/languages
compilers|harikishore018|0|0|5|5|0|0||https://api.github.com/repos/harikishore018/compilers|https://github.com/harikishore018/compilers|https://api.github.com/repos/harikishore018/compilers/stargazers|https://api.github.com/repos/harikishore018/compilers/subscribers|https://api.github.com/repos/harikishore018/compilers/forks|https://api.github.com/repos/harikishore018/compilers/languages
Computer-Science|Hanray-Zhong|0|4|19|43|0|0|Process of basic CS studying.|https://api.github.com/repos/Hanray-Zhong/Computer-Science|https://github.com/Hanray-Zhong/Computer-Science|https://api.github.com/repos/Hanray-Zhong/Computer-Science/stargazers|https://api.github.com/repos/Hanray-Zhong/Computer-Science/subscribers|https://api.github.com/repos/Hanray-Zhong/Computer-Science/forks|https://api.github.com/repos/Hanray-Zhong/Computer-Science/languages
comserv3|BerkeleySeismoLab|7|79|50|86|0|1|COMSERV3 client/server software for data acquisition and distribution from Quanterra data loggers.|https://api.github.com/repos/BerkeleySeismoLab/comserv3|https://github.com/BerkeleySeismoLab/comserv3|https://api.github.com/repos/BerkeleySeismoLab/comserv3/stargazers|https://api.github.com/repos/BerkeleySeismoLab/comserv3/subscribers|https://api.github.com/repos/BerkeleySeismoLab/comserv3/forks|https://api.github.com/repos/BerkeleySeismoLab/comserv3/languages
ControlBoard|UBCO-Motorsports|0|0|0|0|0|0||https://api.github.com/repos/UBCO-Motorsports/ControlBoard|https://github.com/UBCO-Motorsports/ControlBoard|https://api.github.com/repos/UBCO-Motorsports/ControlBoard/stargazers|https://api.github.com/repos/UBCO-Motorsports/ControlBoard/subscribers|https://api.github.com/repos/UBCO-Motorsports/ControlBoard/forks|https://api.github.com/repos/UBCO-Motorsports/ControlBoard/languages
coreboot|ElyesH|66|414|70|49|0|0|Port 945G-M4 to corboot|https://api.github.com/repos/ElyesH/coreboot|https://github.com/ElyesH/coreboot|https://api.github.com/repos/ElyesH/coreboot/stargazers|https://api.github.com/repos/ElyesH/coreboot/subscribers|https://api.github.com/repos/ElyesH/coreboot/forks|https://api.github.com/repos/ElyesH/coreboot/languages
coreutils_8_5|mraveendrababu|71|94|111|35|0|1||https://api.github.com/repos/mraveendrababu/coreutils_8_5|https://github.com/mraveendrababu/coreutils_8_5|https://api.github.com/repos/mraveendrababu/coreutils_8_5/stargazers|https://api.github.com/repos/mraveendrababu/coreutils_8_5/subscribers|https://api.github.com/repos/mraveendrababu/coreutils_8_5/forks|https://api.github.com/repos/mraveendrababu/coreutils_8_5/languages
cosmo_sims|bvillasen|1|26|15|65|0|0|Tools for analysis of cosmological simulations|https://api.github.com/repos/bvillasen/cosmo_sims|https://github.com/bvillasen/cosmo_sims|https://api.github.com/repos/bvillasen/cosmo_sims/stargazers|https://api.github.com/repos/bvillasen/cosmo_sims/subscribers|https://api.github.com/repos/bvillasen/cosmo_sims/forks|https://api.github.com/repos/bvillasen/cosmo_sims/languages
Coursework|rshah2197|1|4|10|8|0|0||https://api.github.com/repos/rshah2197/Coursework|https://github.com/rshah2197/Coursework|https://api.github.com/repos/rshah2197/Coursework/stargazers|https://api.github.com/repos/rshah2197/Coursework/subscribers|https://api.github.com/repos/rshah2197/Coursework/forks|https://api.github.com/repos/rshah2197/Coursework/languages
cpam|Leolewin|403|1026|840|503|0|0|openssl study|https://api.github.com/repos/Leolewin/cpam|https://github.com/Leolewin/cpam|https://api.github.com/repos/Leolewin/cpam/stargazers|https://api.github.com/repos/Leolewin/cpam/subscribers|https://api.github.com/repos/Leolewin/cpam/forks|https://api.github.com/repos/Leolewin/cpam/languages
CPD13|nvnogomes|2|28|4|7|0|0||https://api.github.com/repos/nvnogomes/CPD13|https://github.com/nvnogomes/CPD13|https://api.github.com/repos/nvnogomes/CPD13/stargazers|https://api.github.com/repos/nvnogomes/CPD13/subscribers|https://api.github.com/repos/nvnogomes/CPD13/forks|https://api.github.com/repos/nvnogomes/CPD13/languages
cpp-2020-Eval|frc5024|21|171|34|9|0|0|test code in c++|https://api.github.com/repos/frc5024/cpp-2020-Eval|https://github.com/frc5024/cpp-2020-Eval|https://api.github.com/repos/frc5024/cpp-2020-Eval/stargazers|https://api.github.com/repos/frc5024/cpp-2020-Eval/subscribers|https://api.github.com/repos/frc5024/cpp-2020-Eval/forks|https://api.github.com/repos/frc5024/cpp-2020-Eval/languages
cpp-coding-tutorials|AloyASen|1|17|13|11|0|0|this is a great place to share all my coding experiences from the days of the dawn of my organization|https://api.github.com/repos/AloyASen/cpp-coding-tutorials|https://github.com/AloyASen/cpp-coding-tutorials|https://api.github.com/repos/AloyASen/cpp-coding-tutorials/stargazers|https://api.github.com/repos/AloyASen/cpp-coding-tutorials/subscribers|https://api.github.com/repos/AloyASen/cpp-coding-tutorials/forks|https://api.github.com/repos/AloyASen/cpp-coding-tutorials/languages
CrochetMatic|Yingyi-Shu|0|4|1|4|0|0||https://api.github.com/repos/Yingyi-Shu/CrochetMatic|https://github.com/Yingyi-Shu/CrochetMatic|https://api.github.com/repos/Yingyi-Shu/CrochetMatic/stargazers|https://api.github.com/repos/Yingyi-Shu/CrochetMatic/subscribers|https://api.github.com/repos/Yingyi-Shu/CrochetMatic/forks|https://api.github.com/repos/Yingyi-Shu/CrochetMatic/languages
cross-localedef|hieunv-tsdv|330|667|581|257|0|0||https://api.github.com/repos/hieunv-tsdv/cross-localedef|https://github.com/hieunv-tsdv/cross-localedef|https://api.github.com/repos/hieunv-tsdv/cross-localedef/stargazers|https://api.github.com/repos/hieunv-tsdv/cross-localedef/subscribers|https://api.github.com/repos/hieunv-tsdv/cross-localedef/forks|https://api.github.com/repos/hieunv-tsdv/cross-localedef/languages
CryptonoteEvoCLI-test|mygirl8893|11|27|1|1|0|0||https://api.github.com/repos/mygirl8893/CryptonoteEvoCLI-test|https://github.com/mygirl8893/CryptonoteEvoCLI-test|https://api.github.com/repos/mygirl8893/CryptonoteEvoCLI-test/stargazers|https://api.github.com/repos/mygirl8893/CryptonoteEvoCLI-test/subscribers|https://api.github.com/repos/mygirl8893/CryptonoteEvoCLI-test/forks|https://api.github.com/repos/mygirl8893/CryptonoteEvoCLI-test/languages
cs170-scheduler|Petesta|248|742|593|336|0|0|Operating Systems.|https://api.github.com/repos/Petesta/cs170-scheduler|https://github.com/Petesta/cs170-scheduler|https://api.github.com/repos/Petesta/cs170-scheduler/stargazers|https://api.github.com/repos/Petesta/cs170-scheduler/subscribers|https://api.github.com/repos/Petesta/cs170-scheduler/forks|https://api.github.com/repos/Petesta/cs170-scheduler/languages
cs182-finalproject|jakelynch|1|21|8|5|0|0||https://api.github.com/repos/jakelynch/cs182-finalproject|https://github.com/jakelynch/cs182-finalproject|https://api.github.com/repos/jakelynch/cs182-finalproject/stargazers|https://api.github.com/repos/jakelynch/cs182-finalproject/subscribers|https://api.github.com/repos/jakelynch/cs182-finalproject/forks|https://api.github.com/repos/jakelynch/cs182-finalproject/languages
cs211|ShuaiyiLiu|15|195|76|46|0|0||https://api.github.com/repos/ShuaiyiLiu/cs211|https://github.com/ShuaiyiLiu/cs211|https://api.github.com/repos/ShuaiyiLiu/cs211/stargazers|https://api.github.com/repos/ShuaiyiLiu/cs211/subscribers|https://api.github.com/repos/ShuaiyiLiu/cs211/forks|https://api.github.com/repos/ShuaiyiLiu/cs211/languages
cs211|timtopia|0|0|6|6|0|0||https://api.github.com/repos/timtopia/cs211|https://github.com/timtopia/cs211|https://api.github.com/repos/timtopia/cs211/stargazers|https://api.github.com/repos/timtopia/cs211/subscribers|https://api.github.com/repos/timtopia/cs211/forks|https://api.github.com/repos/timtopia/cs211/languages
cs35L|kkodani|222|264|121|56|0|0|Projects for cs35L|https://api.github.com/repos/kkodani/cs35L|https://github.com/kkodani/cs35L|https://api.github.com/repos/kkodani/cs35L/stargazers|https://api.github.com/repos/kkodani/cs35L/subscribers|https://api.github.com/repos/kkodani/cs35L/forks|https://api.github.com/repos/kkodani/cs35L/languages
